2018-10-11 20:41:10,fleita9,@fibertel es hora de cambiar de agencia de marketing... o de contratar una... https://t.co/KEtaGMLXmd
2018-10-11 20:19:20,TomasCalarco,"deci que todas las empresas son una mierda, pero @fibertel @CableFibertel y su ‘servicio postventa’ es un desastre. Ojalá se fundan"
2018-10-11 20:08:09,CableFibertel,"@iglesiasmai @fibertel Te respondimos por DM, saludos!"
2018-10-11 20:02:08,Pensotti11,"Pésimo servicio de @fibertel por esta red, contestan cuando quieren y nunca logran solucionar nada"
2018-10-11 19:50:31,iglesiasmai,"Hola @fibertel @CableFibertel , por qué me están reclamando el pago de una factura diciendo que está vencida cuando no es así? Además de haber prometido bonificación por su mal accionar hace meses y nunca haberla aplicado? https://t.co/qYoj2AW1oD"
2018-10-11 19:32:46,EmilioAmendola1,"Vamos a mostrar lo que sucede . Leamos la letra chica , hasta 250gb en internet por cable. Son las ratas máximas, no es ilegal, es gil, porque además de tener casi un monopolio de las comunicaciones , joden a los usuarios lo más posible @CableFibertel @fibertel @ServCablevision https://t.co/sOgKqSmYcK"
2018-10-11 19:23:14,CableFibertel,"@EmilioAmendola1 @fibertel EmilioAmendola1 Buenas tardes, te respondí por DM."
2018-10-11 19:15:40,EmilioAmendola1,"No se puede creer, lo indignado que estoy, además de limitar la velocidad porque supuestamente 'se colapsan los nodos' sino que no te permiten volver a la velocidad en la que se navega, ninguna otra empresa hace esto, solo ustedes @CableFibertel @fibertel @ServCablevision"
2018-10-11 19:03:55,EmilioAmendola1,"Vergüenza @CableFibertel @fibertel  Limitan la velocidad de internet , y ni lo dicen , hay que leer la letra muy chica para realmente darse cuenta que después de un consumo (bajísimo) te recortan la velocidad al mínimo, solo para romperte las pelotas , porque no se puede volver"
2018-10-11 18:59:15,sareak,@fibertel ayer se corto unas 15 veces hoy directamente no anda. Si no lo van a arreglar al menos compensenme economicamente.
2018-10-11 18:47:13,Fornarigasoli,"La gente de @fibertel  vino a mi casa tres veces con la de hoy, no mandan pseudotécnicos a ""arreglar"" la conexión y sigue sin funcionar. PERO LA BOLETA TE LA COBRAN IGUAL EH... @noAndaFibertel"
2018-10-11 17:56:01,yablonovich,@infobae Por culpa de @fibertel como siempre.
2018-10-11 16:47:47,GiuPierangelo,@fibertel @CableFibertel me puedeeeen activar interneeeeet por favoooooooor
2018-10-11 16:46:58,candelagiuliana,@fibertel la concha de tu madre
2018-10-11 15:37:37,Gundisalv,"@Carlos_Moltini @fibertel hace ya más de 15 hs que hice un reclamo y sigo sin poder acceder al sitio que quiero, con cualquier otro ISP se puede. Necesito solución urgente."
2018-10-11 15:04:14,PabloCappone,@fibertel @CableFibertel zona devoto sin servicio usuario Pablo Cappone por favor lo necesito para laburar
2018-10-11 14:24:07,CableFibertel,@beluuuchi89 @fibertel ¡Hola! Soy Amelia. Te mandé un DM.
2018-10-11 14:21:38,beluuuchi89,"Hola, me funciona mal internet desde temprano, llame dos veces y las dos veces mientras hablaba, pasados 15 minutos me cortaron, estaba haciendo el procedimiento de desenchufar y eso...necesito que lo solucionen sin perder tanto tiempo, gracias @CableFibertel @fibertel"
2018-10-11 14:02:10,airecreativo,@fibertel @CableFibertel que posibilidades hay de que tu servicio funcione bien?
2018-10-11 13:50:58,CableFibertel,"@GuidoBorzaga @fibertel Hola Guido, te dejé dm."
2018-10-11 13:45:15,GuidoBorzaga,"Cuando quieren, @fibertel y @CableFibertel son un corso a contramano... los mandas a espiar y tocan timbre.. https://t.co/U4n3AVFFHC"
2018-10-11 13:28:34,Gundisalv,"Respuesta de @fibertel ""Gonzalo, me acaban de informar que nuestro módem no tiene acceso al Ftp que querés acceder. Tampoco es posible tener una Ip fija, ya que nuestro equipo por defecto vienen ya de fábrica. Saludos!"" INCREIBLE LO INÚTILES Y LADRONES"
2018-10-11 12:44:59,elRuKet,10 días sin Internet gracias a la cortesía de @fibertel. Alguien tiene para recomendar un proveedor de Internet confiable? Porque parece que a @fibertel no le interesa cuidar sus clientes dándoles el servicio por el que pagan.
2018-10-11 12:37:40,apblengino,@fibertel 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 Quiero que me den el SERVICIO por el que pago una FORTUNA!!!!!
2018-10-11 12:29:06,apblengino,@fibertel y ME CAGO EN UDS EN MACRI Y EN LA RE CALCADA PIJA DE SUS VIEJOS
2018-10-11 12:27:15,apblengino,@fibertel Hasta que no los insulte no me van a contestar??????
2018-10-11 12:26:45,apblengino,@fibertel necesito una solución
2018-10-11 12:26:27,apblengino,@fibertel necesito que me devuelvan el servicio rindo 2 materias esta tarde y tengp que estudiar
2018-10-11 12:20:10,apblengino,@fibertel Ya los pase... ni siquiera me contstan
2018-10-11 11:56:00,Mfogwill,"@MoviNegociosArg 2300 mangos para esta bosta! O para que me contesten qué hay más unidades conectadas! Inútiles! @DNDConsumidor @dzapatillas @clarincom @fibertel ! Dejen de robar! Mil reclamos hechos, jamás mandan a nadie https://t.co/bQ8cgnOwKE"
2018-10-11 11:04:18,MLaura_Lastres,"@buentelefe hace comunicación con @SilvanaGiudici del @ENACOMArgentina y ... no hay buena señal, se corta la comunicación. No tiene remate. Lo que me hace acordar a lo mal que funciona @fibertel porque todo me lleva a ellos ..."
2018-10-11 10:50:39,apblengino,"Ahora que @fibertel en monopolio de internet, te fobran una fortuna por un servicio que no funciona 😡"
2018-10-11 10:39:45,Gundisalv,Si tan sólo @fibertel se fijara en qué ya está hecho el pedido para que llame el sector especializado y que aceptaron que el problema es la configuración de su módem 🤷🏻‍♂️
2018-10-11 10:38:30,Gundisalv,"Por dm @fibertel manda esto [..]veo que el NAT se encuentra habilitado y por el acceso, te pido que por favor restablezca la configuración del navegador (limpiar cookies, historial, proxy, restablecer opciones avanzadas, seguridad) y luego avisame por favor si se soluciona[..]"
2018-10-11 10:33:53,CaritoVelo,@DNDConsumidor @fibertel @CableFibertel @fibertel pueden responder? hicieron la baja?
2018-10-11 10:27:29,Chuca,@ovagaston @fibertel Siempre podemos cambiar de servicio.
2018-10-11 04:04:48,ssantium,@fibertel HOLA. por aca también me van a ignorar????? asi no me hago mala sangre
2018-10-11 03:27:04,____KAOS_____,@enzomacg @CableFibertel @fibertel Si les rompes las bolas acá por twitter te dan bola.
2018-10-11 03:24:11,enzomacg,"@____KAOS_____ @CableFibertel @fibertel me descarga a 4 mbps, con suerte 4.4"
2018-10-11 03:23:20,____KAOS_____,"@enzomacg @CableFibertel ¿Te llega exactamente 8 veces menos?  Las empresas venden en megabits/s, 50mbps son 6MB/s de descarga y un 10% de eso de carga. (Igual también me cago en @fibertel)"
2018-10-11 02:56:40,EliasLewa,@claudiosavoia @MariaLujan_Rey 5to día e internet sigue andando mal @fibertel PONGANSE LAS PILAS!!! espero que esta vez que venga el técnico no me haga reiniciar el router como todas las veces y se tome el palo
2018-10-11 02:52:45,BauDarino,"La re putisima madre que te parió @fibertel . Hace días estoy con la señal que va y viene, se pueden ir a la puta que los pario. Mañana me bajo."
2018-10-11 02:42:34,MiliMacias9,@fibertel cada día anda un poco peor
2018-10-11 02:41:36,ovagaston,@Chuca @fibertel Quien nos defiende?
2018-10-11 02:20:15,xsamskellington,No saben lo que me estresa pelearme con @fibertel para que me brinden el servicio que pago. Estoy harta realmente.
2018-10-11 02:11:23,Chuca,@ultraalto @fibertel @CableFibertel @iplanliv Estoy esperando que llegue a la cuadra.
2018-10-11 02:04:12,Floraisraelevi1,@Chuca @fibertel Yo me pongo a jugar con el dinosaurio
2018-10-11 01:46:14,leokamis,@Chuca @fibertel Igual acá
