2018-10-11 20:53:45,SamuCastro1425,"@FlashPCT @mrodriguezott @Apple Confiaremos en ti , la verdad es que no me gustaría dejar apple para pasar a Android , pero si no queda más remedio ...."
2018-10-11 20:48:03,IAE_Austral,#GIPIAE en #SiliconValley &gt; @apple Visitor Center #GIPEMBA  #EMBAIAE #transformación #conocimiento #IAEBS https://t.co/UjzPtj17Ks
2018-10-11 20:40:15,finalfyl,@Apple estafa
2018-10-11 20:36:21,_SHESHO,¿Y los emojis gordos pa’ cuando @apple?
2018-10-11 20:35:17,tomms15,"@MYM_krnpop @Apple Y supongo que dentro de poco ya  no habrá actualización , en la página ya no está  el iPhone 6 y 6 Plus , Está a partir de. iPhone 7"
2018-10-11 20:24:09,Eloi_Vts,@Apple Mi Xiaomi mi8 vale menos de la mitad y es mejor en prácticamente todo.
2018-10-11 20:24:00,unparrafomas,@Apple Bienvenido al consumismo mejor dicho.
2018-10-11 20:13:16,ChrisdelaC,Así todos los @Apple fanboy. 😂 https://t.co/ZSSqPoXBQK
2018-10-11 20:01:39,VelizDavilaC,"Llama a los de @Apple y diles que fabriquen un transporte exclusivo para los que que tienen IPhone, TARADA! https://t.co/9e5BgsuN9X"
2018-10-11 20:00:33,InformaBTL,. @Amazon y @Apple rechazan que sus sistemas tienen #chips del #espionaje chino  https://t.co/SGkP1fgp6k
2018-10-11 19:55:33,CertidealES,@shakesporrillo @Apple Los nuestros también vienen con garantía larga y puedes conseguirlos a ese precio ;)
2018-10-11 19:43:59,albertjorquera,La fotografía nocturna del @Apple Iphone XS Max es una pasada! Brutal el cambio en este aspecto concreto 🔝🔝🔝 https://t.co/TDS8cqmGpF
2018-10-11 19:42:57,joeliconx,Me gustan lo iPhones pero la verdad Google Pixel 3XL por el mismo precio del XS si tiene cargador rápido y además algunos accesorios   https://t.co/QTH1D9eWIW Aprendan algo @Apple
2018-10-11 19:40:39,Hugovisiglia,@Apple Bajarlo de precio! Estamos locos!? Ni con el nuevo sueldo mínimo!! 😂😂😂 https://t.co/hdSe9RTJNt
2018-10-11 19:30:33,jacobobmateos,"@CristianRus4 @Apple Acabo de tener un orgasmo mental pensando en un Air Force One diseñado por Steve Jobs, Sr. Jonathan Ive y Kanye west"
2018-10-11 19:25:43,shakesporrillo,"@CertidealES @Apple Mejor comprar uno nuevo de 200 euros que viene con garantía y te va a servir para lo mismo (llamar, que te llamen y mandar whatsapp) y te ahorras un dinerito. 😏"
2018-10-11 19:24:41,iVibora,"@Apple Hola busco sugar daddy, interesados manden dm"
2018-10-11 19:24:37,shawnxniallx,¿Pueden agregarlo al teclado? @Apple https://t.co/MUchRQ4wDN
2018-10-11 19:24:21,ALT17dev,La ⁦@AppStore⁩ de ⁦⁦@Apple⁩ produce un 93% más de beneficio que la Play Store de ⁦@Android⁩ en el tercer trimestre. Sale a cuenta desarrollar para #IOS12 https://t.co/EzN0UH9zrG #tech #feedly #apple
2018-10-11 19:21:26,XipitoM,"Mi mama me dise ""Ya Amrit, ya te va a pagar @Apple "" y eso espero seria mui felis https://t.co/vYDB2Cu33g"
2018-10-11 19:19:39,MonitorSur,#HomeLand de #EEUU inició sus investigaciones sobre el espionaje de #China en #Chips para @Apple y @Amazon https://t.co/m0sRFOKHEy https://t.co/44blp1Xd0Z
2018-10-11 19:01:57,MOVMagazine,"🇨🇳🔎🇺🇸China se infiltró (literalmente) en EEUU usando un microchip escondido, los sistemas de @Apple y @amazon se ven amenazados. 🎛 Te explicamos qué podría suceder y cómo están espiando a EEUU.  ➡️ https://t.co/QnpT0YbL5E https://t.co/KsZPO8NokE"
2018-10-11 19:00:57,sebastiansoto23,@omargcasanova @WhatsApp @Apple Si te van a leer
2018-10-11 18:56:24,politikonline,"""Galaxy A9, el primer smartphone con cuatro cámaras traseras""  y eso que es un serie A, ya imaginamos al #GalaxyS10, les dejan alta la mision para @Apple #iphone. https://t.co/FcPdVAd5IT"
2018-10-11 18:55:25,Agushtiin_98,"@juliismy @Apple leyó tu tweet y dicen que en la próxima actualización van a poner un botón para que el iPhone se convierta en una Ferrari, así tipo transformer"
2018-10-11 18:49:49,MonseOrtegaaa,"@Apple te amo, pero qpd con qué estás sacando Software cada 3 días? 🙃"
2018-10-11 18:46:48,umsalazar,"Mucho cuidado! Circula un correo fake de la Apple Store; indicando una supuesta compra y que pide confirmar o cancelar abriendo un PDF adjunto, es #Pishing ya que abre una web fraudulenta para gestionar el Apple ID @Apple @AppStore https://t.co/SSWtlFTv9x"
