2018-10-11 20:26:28,gbruno2201,@vwargentina Ya envíe mi datos por mensaje privado y nada
2018-10-11 20:24:08,HernanFAlbornoz,@vwargentina Se me rompió el sistema de embrague con menos de 1 año y medio de uso todo en ciudad . La garantía es sólo es para los primeros 6 meses. Menos mal que no la use en el campo. Me duraba 2 días!
2018-10-11 20:21:27,HernanFAlbornoz,@vwargentina @gbruno2201 Lo mismo me pasa a mi. No dan respuesta! Saludos
2018-10-11 20:19:47,SuranClub,Te llevamos a visitar la planta de  @vwargentina en Pacheco. Ingresa a nuestro grupo en Facebook y entérate! https://t.co/YyK2AhIyPP https://t.co/83Sskrwr6V
2018-10-11 19:17:11,InfoAutoAr,#Volkswagen #TCross: su producción iniciará en diciembre en #España. Se presentará oficialmente el próximo 25 de octubre en Holanda. @vwargentina - Léelo en la web de @InfoAutoAr (https://t.co/Pldo220DlV) https://t.co/yIQQybxI6I
2018-10-11 18:18:58,InfoAutoAr,#Volkswagen anuncia nuevas #financiaciones y #beneficios durante octubre @vwargentina - Combustible gratis hasta fin de año y financiación a tasa 0% a 24 meses. Léelo en la web de @InfoAutoAr (https://t.co/nZamTgTBaL) https://t.co/M7GsAj6KeL
2018-10-11 18:07:49,hoeffner,"No solo eso, habiendo pagado, mas o menos 75/80 mil pesos. Finalmente les retire el auto, lo hice todo con plata de mi bolsillo por el 20% del valor que te pasan ellos y con repuestos originales. @vwargentina  @carone No hagan services oficiales!! Te roban la plata!! https://t.co/dNtCLad4O7"
2018-10-11 17:49:24,FormulaAutoFM,Pero nunca vi y espero ver a una combi volar.  #LaCombiDelDía @Volkswagen_MX @VW @VW_es @vwargentina @vwbrasil @cuartodemillamx @raton_miguelito @ArturoRiveraMTV Escúchanos sábado y domingo 104.1fm y 1500 am https://t.co/NYK1OZogjW
2018-10-11 16:59:18,mausorio,"Con @autohauscba, probando la @vwargentina Amarok V6 en atraccion4x4.offroad en Valle de Calamuchita https://t.co/TStgxx5Pbb"
2018-10-11 16:51:37,InfoAutoAr,#Volkswagen patentó más 100.000 vehículos en lo que va del año @vwargentina - Léelo en la web de @InfoAutoAr (https://t.co/9BY1GoTUze) https://t.co/7LxUPuZIj1
